1--CompilationUnit,11--ClassDeclaration
1181253126787912370453176741942489613--MemberReference,118125312678791237045317674194248961346967--arr
11812531267879123704531767419424--MethodInvocation,1181253126787912370453176741942464533--MemberReference
1181253126787912370453176741942464533--MemberReference,118125312678791237045317674194246453332296--l
11812531267879123704531767419424--MethodInvocation,1181253126787912370453176741942475911--BinaryOperation
1181253126787912370453176741942475911--BinaryOperation,118125312678791237045317674194247591176841---
1181253126787912370453176741942475911--BinaryOperation,118125312678791237045317674194247591127804--MemberReference
118125312678791237045317674194247591127804--MemberReference,11812531267879123704531767419424759112780467530--mid
1181253126787912370453176741942475911--BinaryOperation,118125312678791237045317674194247591122308--Literal
118125312678791237045317674194247591122308--Literal,11812531267879123704531767419424759112230837817--1
11812531267879123704531767419424--MethodInvocation,1181253126787912370453176741942469087--MemberReference
1181253126787912370453176741942469087--MemberReference,118125312678791237045317674194246908737122--key
11812531267879123704531767419424--MethodInvocation,1181253126787912370453176741942480242--search
11812531267879123--BlockStatement,118125312678791231446--ReturnStatement
118125312678791231446--ReturnStatement,11812531267879123144640633--MethodInvocation
11812531267879123144640633--MethodInvocation,1181253126787912314464063324117--MemberReference
1181253126787912314464063324117--MemberReference,118125312678791231446406332411735868--arr
11812531267879123144640633--MethodInvocation,1181253126787912314464063329369--BinaryOperation
1181253126787912314464063329369--BinaryOperation,11812531267879123144640633293693686--+
1181253126787912314464063329369--BinaryOperation,118125312678791231446406332936918675--MemberReference
118125312678791231446406332936918675--MemberReference,11812531267879123144640633293691867589884--mid
1181253126787912314464063329369--BinaryOperation,118125312678791231446406332936982990--Literal
118125312678791231446406332936982990--Literal,11812531267879123144640633293698299035790--1
11812531267879123144640633--MethodInvocation,1181253126787912314464063399394--MemberReference
1181253126787912314464063399394--MemberReference,118125312678791231446406339939434481--h
11812531267879123144640633--MethodInvocation,1181253126787912314464063345335--MemberReference
1181253126787912314464063345335--MemberReference,118125312678791231446406334533554167--key
11812531267879123144640633--MethodInvocation,1181253126787912314464063324283--search
1181253--MethodDeclaration,118125337022--IfStatement
118125337022--IfStatement,11812533702220825--BinaryOperation
11812533702220825--BinaryOperation,1181253370222082561532--&&
11812533702220825--BinaryOperation,1181253370222082524161--BinaryOperation
1181253370222082524161--BinaryOperation,118125337022208252416122994-->=
1181253370222082524161--BinaryOperation,118125337022208252416156178--MemberReference
118125337022208252416156178--MemberReference,11812533702220825241615617839265--key
1181253370222082524161--BinaryOperation,118125337022208252416196728--MemberReference
118125337022208252416196728--MemberReference,11812533702220825241619672816452--ArraySelector
11812533702220825241619672816452--ArraySelector,1181253370222082524161967281645278452--MemberReference
1181253370222082524161967281645278452--MemberReference,118125337022208252416196728164527845216359--mid
118125337022208252416196728--MemberReference,11812533702220825241619672894517--arr
11812533702220825--BinaryOperation,1181253370222082579756--BinaryOperation
1181253370222082579756--BinaryOperation,118125337022208257975611293--<=
1181253370222082579756--BinaryOperation,11812533702220825797566512--MemberReference
11812533702220825797566512--MemberReference,1181253370222082579756651214492--key
1181253370222082579756--BinaryOperation,118125337022208257975629827--MemberReference
118125337022208257975629827--MemberReference,11812533702220825797562982748962--ArraySelector
11812533702220825797562982748962--ArraySelector,1181253370222082579756298274896289762--MemberReference
1181253370222082579756298274896289762--MemberReference,118125337022208257975629827489628976242994--h
118125337022208257975629827--MemberReference,11812533702220825797562982759506--arr
118125337022--IfStatement,11812533702221434--ReturnStatement
11812533702221434--ReturnStatement,1181253370222143418790--MethodInvocation
1181253370222143418790--MethodInvocation,118125337022214341879031808--MemberReference
118125337022214341879031808--MemberReference,11812533702221434187903180874203--arr
1181253370222143418790--MethodInvocation,118125337022214341879094189--BinaryOperation
118125337022214341879094189--BinaryOperation,11812533702221434187909418912999--+
118125337022214341879094189--BinaryOperation,11812533702221434187909418974894--MemberReference
11812533702221434187909418974894--MemberReference,1181253370222143418790941897489410446--mid
118125337022214341879094189--BinaryOperation,11812533702221434187909418931126--Literal
11812533702221434187909418931126--Literal,118125337022214341879094189311262320--1
1181253370222143418790--MethodInvocation,118125337022214341879079803--MemberReference
118125337022214341879079803--MemberReference,11812533702221434187907980369674--h
1181253370222143418790--MethodInvocation,118125337022214341879085034--MemberReference
118125337022214341879085034--MemberReference,11812533702221434187908503479172--key
1181253370222143418790--MethodInvocation,118125337022214341879059591--search
1181253--MethodDeclaration,118125367023--ReturnStatement
118125367023--ReturnStatement,11812536702338738--MethodInvocation
11812536702338738--MethodInvocation,1181253670233873815574--MemberReference
1181253670233873815574--MemberReference,11812536702338738155742664--arr
11812536702338738--MethodInvocation,1181253670233873813793--MemberReference
1181253670233873813793--MemberReference,118125367023387381379311167--l
11812536702338738--MethodInvocation,1181253670233873847422--BinaryOperation
1181253670233873847422--BinaryOperation,118125367023387384742229911---
1181253670233873847422--BinaryOperation,118125367023387384742210846--MemberReference
118125367023387384742210846--MemberReference,11812536702338738474221084619336--mid
1181253670233873847422--BinaryOperation,118125367023387384742291032--Literal
118125367023387384742291032--Literal,11812536702338738474229103294745--1
11812536702338738--MethodInvocation,1181253670233873849581--MemberReference
1181253670233873849581--MemberReference,118125367023387384958198027--key
11812536702338738--MethodInvocation,1181253670233873867187--search
11--ClassDeclaration,119349--MethodDeclaration
119349--MethodDeclaration,1193497308--set
1193497308--set,119349730858419--public
1193497308--set,119349730835081--static
119349--MethodDeclaration,11934924163--main
119349--MethodDeclaration,11934937776--FormalParameter
11934937776--FormalParameter,1193493777620805--ReferenceType
1193493777620805--ReferenceType,119349377762080516181--String
11934937776--FormalParameter,1193493777646606--args
119349--MethodDeclaration,11934912203--LocalVariableDeclaration
11934912203--LocalVariableDeclaration,1193491220393718--BasicType
1193491220393718--BasicType,119349122039371823962--int
11934912203--LocalVariableDeclaration,1193491220353375--VariableDeclarator
1193491220353375--VariableDeclarator,11934912203533755509--arr
1193491220353375--VariableDeclarator,11934912203533759405--ArrayInitializer
11934912203533759405--ArrayInitializer,1193491220353375940559819--Literal
1193491220353375940559819--Literal,119349122035337594055981963573--4
11934912203533759405--ArrayInitializer,1193491220353375940560594--Literal
1193491220353375940560594--Literal,11934912203533759405605943833--5
11934912203533759405--ArrayInitializer,119349122035337594053252--Literal
119349122035337594053252--Literal,11934912203533759405325266080--6
11934912203533759405--ArrayInitializer,1193491220353375940569779--Literal
1193491220353375940569779--Literal,119349122035337594056977927299--7
11934912203533759405--ArrayInitializer,1193491220353375940511732--Literal
1193491220353375940511732--Literal,119349122035337594051173260920--8
11934912203533759405--ArrayInitializer,1193491220353375940591058--Literal
1193491220353375940591058--Literal,119349122035337594059105843326--9
11934912203533759405--ArrayInitializer,1193491220353375940542111--Literal
1193491220353375940542111--Literal,11934912203533759405421114587--1
11934912203533759405--ArrayInitializer,1193491220353375940542841--Literal
1193491220353375940542841--Literal,119349122035337594054284127315--2
11934912203533759405--ArrayInitializer,1193491220353375940568507--Literal
1193491220353375940568507--Literal,119349122035337594056850750443--3
119349--MethodDeclaration,1193495312--LocalVariableDeclaration
1193495312--LocalVariableDeclaration,119349531278968--BasicType
119349531278968--BasicType,11934953127896860981--int
1193495312--LocalVariableDeclaration,119349531296899--VariableDeclarator
119349531296899--VariableDeclarator,11934953129689916467--n
119349531296899--VariableDeclarator,11934953129689970297--MemberReference
11934953129689970297--MemberReference,1193495312968997029781446--arr
11934953129689970297--MemberReference,1193495312968997029789521--length
119349--MethodDeclaration,11934930996--LocalVariableDeclaration
11934930996--LocalVariableDeclaration,1193493099650415--BasicType
1193493099650415--BasicType,119349309965041588446--int
11934930996--LocalVariableDeclaration,1193493099636828--VariableDeclarator
1193493099636828--VariableDeclarator,119349309963682860233--key
1193493099636828--VariableDeclarator,119349309963682890870--Literal
119349309963682890870--Literal,1193493099636828908708594--3
119349--MethodDeclaration,11934933599--LocalVariableDeclaration
11934933599--LocalVariableDeclaration,1193493359997138--BasicType
1193493359997138--BasicType,119349335999713819892--int
11934933599--LocalVariableDeclaration,1193493359957559--VariableDeclarator
1193493359957559--VariableDeclarator,119349335995755917139--i
1193493359957559--VariableDeclarator,119349335995755976324--MethodInvocation
119349335995755976324--MethodInvocation,11934933599575597632461185--MemberReference
11934933599575597632461185--MemberReference,119349335995755976324611859865--arr
119349335995755976324--MethodInvocation,11934933599575597632425482--Literal
11934933599575597632425482--Literal,1193493359957559763242548282059--0
119349335995755976324--MethodInvocation,11934933599575597632480143--BinaryOperation
11934933599575597632480143--BinaryOperation,1193493359957559763248014355939---
11934933599575597632480143--BinaryOperation,1193493359957559763248014327446--MemberReference
1193493359957559763248014327446--MemberReference,119349335995755976324801432744669005--n
11934933599575597632480143--BinaryOperation,1193493359957559763248014342006--Literal
1193493359957559763248014342006--Literal,119349335995755976324801434200666933--1
119349335995755976324--MethodInvocation,11934933599575597632427829--MemberReference
11934933599575597632427829--MemberReference,119349335995755976324278299744--key
119349335995755976324--MethodInvocation,1193493359957559763247565--search
119349--MethodDeclaration,11934964942--IfStatement
11934964942--IfStatement,1193496494223367--BinaryOperation
1193496494223367--BinaryOperation,119349649422336732847--!=
1193496494223367--BinaryOperation,119349649422336746384--MemberReference
119349649422336746384--MemberReference,1193496494223367463845815--i
1193496494223367--BinaryOperation,119349649422336753521--Literal
119349649422336753521--Literal,11934964942233675352188512---
119349649422336753521--Literal,11934964942233675352117293--1
11934964942--IfStatement,1193496494289079--StatementExpression
1193496494289079--StatementExpression,119349649428907948533--MethodInvocation
119349649428907948533--MethodInvocation,11934964942890794853355951--System.out
119349649428907948533--MethodInvocation,11934964942890794853319426--BinaryOperation
11934964942890794853319426--BinaryOperation,1193496494289079485331942634560--+
11934964942890794853319426--BinaryOperation,1193496494289079485331942665206--Literal
1193496494289079485331942665206--Literal,119349649428907948533194266520680079--"Index: "
11934964942890794853319426--BinaryOperation,1193496494289079485331942645222--MemberReference
1193496494289079485331942645222--MemberReference,119349649428907948533194264522296944--i
119349649428907948533--MethodInvocation,11934964942890794853390702--println
11934964942--IfStatement,1193496494282892--StatementExpression
1193496494282892--StatementExpression,119349649428289247568--MethodInvocation
119349649428289247568--MethodInvocation,11934964942828924756817888--System.out
119349649428289247568--MethodInvocation,11934964942828924756847561--Literal
11934964942828924756847561--Literal,1193496494282892475684756188432--"Key not found"
119349649428289247568--MethodInvocation,11934964942828924756866907--println
