1--CompilationUnit,11--ClassDeclaration
11803939880568851847043200479261--MemberReference,118039398805688518470432004792613333--n
118039398805688518470432004--BinaryOperation,11803939880568851847043200470449--Literal
11803939880568851847043200470449--Literal,1180393988056885184704320047044940182--1
11803939880568851--ForControl,1180393988056885111398--MemberReference
1180393988056885111398--MemberReference,118039398805688511139884223--++
1180393988056885111398--MemberReference,118039398805688511139842447--i
118039398805--ForStatement,11803939880576076--IfStatement
11803939880576076--IfStatement,1180393988057607670925--BinaryOperation
1180393988057607670925--BinaryOperation,118039398805760767092561534-->
1180393988057607670925--BinaryOperation,118039398805760767092566600--MemberReference
118039398805760767092566600--MemberReference,11803939880576076709256660081244--ArraySelector
11803939880576076709256660081244--ArraySelector,1180393988057607670925666008124446850--MemberReference
1180393988057607670925666008124446850--MemberReference,118039398805760767092566600812444685076661--i
118039398805760767092566600--MemberReference,11803939880576076709256660056979--arr
1180393988057607670925--BinaryOperation,118039398805760767092558960--MemberReference
118039398805760767092558960--MemberReference,11803939880576076709255896032694--ArraySelector
11803939880576076709255896032694--ArraySelector,1180393988057607670925589603269421482--BinaryOperation
1180393988057607670925589603269421482--BinaryOperation,118039398805760767092558960326942148261183--+
1180393988057607670925589603269421482--BinaryOperation,118039398805760767092558960326942148247072--MemberReference
118039398805760767092558960326942148247072--MemberReference,11803939880576076709255896032694214824707230246--i
1180393988057607670925589603269421482--BinaryOperation,118039398805760767092558960326942148273338--Literal
118039398805760767092558960326942148273338--Literal,11803939880576076709255896032694214827333863461--1
118039398805760767092558960--MemberReference,11803939880576076709255896044985--arr
11803939880576076--IfStatement,1180393988057607679523--BreakStatement
1180393--MethodDeclaration,118039357564--LocalVariableDeclaration
118039357564--LocalVariableDeclaration,11803935756467429--BasicType
11803935756467429--BasicType,1180393575646742936415--int
118039357564--LocalVariableDeclaration,11803935756423627--VariableDeclarator
11803935756423627--VariableDeclarator,1180393575642362754491--l
11803935756423627--VariableDeclarator,1180393575642362773810--BinaryOperation
1180393575642362773810--BinaryOperation,118039357564236277381041841--%
1180393575642362773810--BinaryOperation,118039357564236277381098062--BinaryOperation
118039357564236277381098062--BinaryOperation,11803935756423627738109806214080--+
118039357564236277381098062--BinaryOperation,11803935756423627738109806230182--MemberReference
11803935756423627738109806230182--MemberReference,1180393575642362773810980623018237161--i
118039357564236277381098062--BinaryOperation,11803935756423627738109806223231--Literal
11803935756423627738109806223231--Literal,1180393575642362773810980622323188881--1
1180393575642362773810--BinaryOperation,11803935756423627738104966--MemberReference
11803935756423627738104966--MemberReference,1180393575642362773810496689447--n
1180393--MethodDeclaration,118039377041--LocalVariableDeclaration
118039377041--LocalVariableDeclaration,11803937704117571--BasicType
11803937704117571--BasicType,1180393770411757164594--int
118039377041--LocalVariableDeclaration,11803937704150913--VariableDeclarator
11803937704150913--VariableDeclarator,1180393770415091354894--r
11803937704150913--VariableDeclarator,1180393770415091375771--MemberReference
1180393770415091375771--MemberReference,118039377041509137577123285--i
1180393--MethodDeclaration,118039343364--WhileStatement
118039343364--WhileStatement,11803934336476042--BinaryOperation
11803934336476042--BinaryOperation,1180393433647604269517--!=
11803934336476042--BinaryOperation,1180393433647604254979--MemberReference
1180393433647604254979--MemberReference,118039343364760425497974828--l
11803934336476042--BinaryOperation,1180393433647604224768--MemberReference
1180393433647604224768--MemberReference,118039343364760422476811148--r
118039343364--WhileStatement,11803934336482821--BlockStatement
11803934336482821--BlockStatement,1180393433648282136081--IfStatement
1180393433648282136081--IfStatement,118039343364828213608198496--BinaryOperation
118039343364828213608198496--BinaryOperation,11803934336482821360819849628365--==
118039343364828213608198496--BinaryOperation,11803934336482821360819849652916--BinaryOperation
11803934336482821360819849652916--BinaryOperation,1180393433648282136081984965291667808--+
11803934336482821360819849652916--BinaryOperation,1180393433648282136081984965291616602--MemberReference
1180393433648282136081984965291616602--MemberReference,11803934336482821360819849652916166026153--ArraySelector
11803934336482821360819849652916166026153--ArraySelector,1180393433648282136081984965291616602615352376--MemberReference
1180393433648282136081984965291616602615352376--MemberReference,118039343364828213608198496529161660261535237661842--l
1180393433648282136081984965291616602--MemberReference,118039343364828213608198496529161660285564--arr
11803934336482821360819849652916--BinaryOperation,1180393433648282136081984965291615893--MemberReference
1180393433648282136081984965291615893--MemberReference,118039343364828213608198496529161589345795--ArraySelector
118039343364828213608198496529161589345795--ArraySelector,1180393433648282136081984965291615893457959604--MemberReference
1180393433648282136081984965291615893457959604--MemberReference,118039343364828213608198496529161589345795960410981--r
1180393433648282136081984965291615893--MemberReference,118039343364828213608198496529161589326934--arr
118039343364828213608198496--BinaryOperation,1180393433648282136081984966377--MemberReference
1180393433648282136081984966377--MemberReference,118039343364828213608198496637797763--x
1180393433648282136081--IfStatement,118039343364828213608178682--ReturnStatement
118039343364828213608178682--ReturnStatement,11803934336482821360817868223559--Literal
11803934336482821360817868223559--Literal,118039343364828213608178682235596207--true
11803934336482821--BlockStatement,1180393433648282125974--IfStatement
1180393433648282125974--IfStatement,118039343364828212597499142--BinaryOperation
118039343364828212597499142--BinaryOperation,11803934336482821259749914297550--<
118039343364828212597499142--BinaryOperation,11803934336482821259749914244404--BinaryOperation
11803934336482821259749914244404--BinaryOperation,1180393433648282125974991424440485238--+
11803934336482821259749914244404--BinaryOperation,1180393433648282125974991424440471343--MemberReference
1180393433648282125974991424440471343--MemberReference,118039343364828212597499142444047134375140--ArraySelector
118039343364828212597499142444047134375140--ArraySelector,11803934336482821259749914244404713437514062940--MemberReference
11803934336482821259749914244404713437514062940--MemberReference,1180393433648282125974991424440471343751406294060604--l
1180393433648282125974991424440471343--MemberReference,11803934336482821259749914244404713434737--arr
11803934336482821259749914244404--BinaryOperation,1180393433648282125974991424440453024--MemberReference
1180393433648282125974991424440453024--MemberReference,118039343364828212597499142444045302473344--ArraySelector
118039343364828212597499142444045302473344--ArraySelector,11803934336482821259749914244404530247334441362--MemberReference
11803934336482821259749914244404530247334441362--MemberReference,1180393433648282125974991424440453024733444136267681--r
1180393433648282125974991424440453024--MemberReference,118039343364828212597499142444045302431758--arr
118039343364828212597499142--BinaryOperation,11803934336482821259749914218281--MemberReference
11803934336482821259749914218281--MemberReference,118039343364828212597499142182811606--x
1180393433648282125974--IfStatement,118039343364828212597490480--StatementExpression
118039343364828212597490480--StatementExpression,11803934336482821259749048058664--Assignment
11803934336482821259749048058664--Assignment,1180393433648282125974904805866468812--MemberReference
1180393433648282125974904805866468812--MemberReference,118039343364828212597490480586646881263285--l
11803934336482821259749048058664--Assignment,1180393433648282125974904805866460067--BinaryOperation
1180393433648282125974904805866460067--BinaryOperation,118039343364828212597490480586646006774307--%
1180393433648282125974904805866460067--BinaryOperation,118039343364828212597490480586646006756332--BinaryOperation
118039343364828212597490480586646006756332--BinaryOperation,11803934336482821259749048058664600675633275577--+
118039343364828212597490480586646006756332--BinaryOperation,1180393433648282125974904805866460067563327617--MemberReference
1180393433648282125974904805866460067563327617--MemberReference,118039343364828212597490480586646006756332761723600--l
118039343364828212597490480586646006756332--BinaryOperation,11803934336482821259749048058664600675633250179--Literal
11803934336482821259749048058664600675633250179--Literal,1180393433648282125974904805866460067563325017942053--1
1180393433648282125974904805866460067--BinaryOperation,118039343364828212597490480586646006793453--MemberReference
118039343364828212597490480586646006793453--MemberReference,11803934336482821259749048058664600679345342969--n
11803934336482821259749048058664--Assignment,1180393433648282125974904805866436105--=
1180393433648282125974--IfStatement,118039343364828212597468519--StatementExpression
118039343364828212597468519--StatementExpression,11803934336482821259746851956154--Assignment
11803934336482821259746851956154--Assignment,118039343364828212597468519561542395--MemberReference
118039343364828212597468519561542395--MemberReference,11803934336482821259746851956154239595765--r
11803934336482821259746851956154--Assignment,1180393433648282125974685195615419882--BinaryOperation
1180393433648282125974685195615419882--BinaryOperation,118039343364828212597468519561541988214172--%
1180393433648282125974685195615419882--BinaryOperation,118039343364828212597468519561541988278115--BinaryOperation
118039343364828212597468519561541988278115--BinaryOperation,11803934336482821259746851956154198827811522165---
118039343364828212597468519561541988278115--BinaryOperation,11803934336482821259746851956154198827811531408--BinaryOperation
11803934336482821259746851956154198827811531408--BinaryOperation,1180393433648282125974685195615419882781153140825659--+
11803934336482821259746851956154198827811531408--BinaryOperation,1180393433648282125974685195615419882781153140876322--MemberReference
1180393433648282125974685195615419882781153140876322--MemberReference,118039343364828212597468519561541988278115314087632242534--n
11803934336482821259746851956154198827811531408--BinaryOperation,118039343364828212597468519561541988278115314085445--MemberReference
118039343364828212597468519561541988278115314085445--MemberReference,11803934336482821259746851956154198827811531408544517742--r
118039343364828212597468519561541988278115--BinaryOperation,11803934336482821259746851956154198827811584259--Literal
11803934336482821259746851956154198827811584259--Literal,1180393433648282125974685195615419882781158425978815--1
1180393433648282125974685195615419882--BinaryOperation,118039343364828212597468519561541988236162--MemberReference
118039343364828212597468519561541988236162--MemberReference,11803934336482821259746851956154198823616225425--n
11803934336482821259746851956154--Assignment,1180393433648282125974685195615446808--=
1180393--MethodDeclaration,118039394773--ReturnStatement
118039394773--ReturnStatement,11803939477360816--Literal
11803939477360816--Literal,1180393947736081654350--false
11--ClassDeclaration,1198791--MethodDeclaration
1198791--MethodDeclaration,119879181773--set
119879181773--set,11987918177368988--public
119879181773--set,11987918177372206--static
1198791--MethodDeclaration,119879179220--main
1198791--MethodDeclaration,119879148400--FormalParameter
119879148400--FormalParameter,11987914840087430--ReferenceType
11987914840087430--ReferenceType,1198791484008743061055--String
119879148400--FormalParameter,11987914840080061--args
1198791--MethodDeclaration,119879197167--LocalVariableDeclaration
119879197167--LocalVariableDeclaration,11987919716743150--BasicType
11987919716743150--BasicType,1198791971674315084434--int
119879197167--LocalVariableDeclaration,11987919716726281--VariableDeclarator
11987919716726281--VariableDeclarator,1198791971672628188028--arr
11987919716726281--VariableDeclarator,1198791971672628163149--ArrayInitializer
1198791971672628163149--ArrayInitializer,119879197167262816314916064--Literal
119879197167262816314916064--Literal,11987919716726281631491606443256--11
1198791971672628163149--ArrayInitializer,119879197167262816314919826--Literal
119879197167262816314919826--Literal,11987919716726281631491982686960--15
1198791971672628163149--ArrayInitializer,119879197167262816314983705--Literal
119879197167262816314983705--Literal,11987919716726281631498370566560--6
1198791971672628163149--ArrayInitializer,119879197167262816314963185--Literal
119879197167262816314963185--Literal,11987919716726281631496318527305--8
1198791971672628163149--ArrayInitializer,119879197167262816314986086--Literal
119879197167262816314986086--Literal,11987919716726281631498608676166--9
1198791971672628163149--ArrayInitializer,119879197167262816314917084--Literal
119879197167262816314917084--Literal,11987919716726281631491708464148--10
1198791--MethodDeclaration,119879177848--LocalVariableDeclaration
119879177848--LocalVariableDeclaration,11987917784892268--BasicType
11987917784892268--BasicType,1198791778489226877348--int
119879177848--LocalVariableDeclaration,11987917784852961--VariableDeclarator
11987917784852961--VariableDeclarator,1198791778485296193378--X
11987917784852961--VariableDeclarator,1198791778485296149007--Literal
1198791778485296149007--Literal,119879177848529614900745406--16
1198791--MethodDeclaration,119879138402--LocalVariableDeclaration
119879138402--LocalVariableDeclaration,11987913840295121--BasicType
11987913840295121--BasicType,1198791384029512113809--int
119879138402--LocalVariableDeclaration,11987913840262173--VariableDeclarator
11987913840262173--VariableDeclarator,1198791384026217311941--N
11987913840262173--VariableDeclarator,1198791384026217311881--MemberReference
1198791384026217311881--MemberReference,119879138402621731188159589--arr
1198791384026217311881--MemberReference,119879138402621731188173024--length
1198791--MethodDeclaration,11987912031--IfStatement
11987912031--IfStatement,1198791203169085--MethodInvocation
1198791203169085--MethodInvocation,119879120316908513012--MemberReference
119879120316908513012--MemberReference,11987912031690851301277039--arr
1198791203169085--MethodInvocation,119879120316908578775--MemberReference
119879120316908578775--MemberReference,11987912031690857877558748--N
1198791203169085--MethodInvocation,119879120316908548915--MemberReference
119879120316908548915--MemberReference,11987912031690854891517211--X
1198791203169085--MethodInvocation,119879120316908552508--pairInSortedRotated
11987912031--IfStatement,1198791203175547--StatementExpression
1198791203175547--StatementExpression,119879120317554758170--MethodInvocation
119879120317554758170--MethodInvocation,11987912031755475817025654--System.out
119879120317554758170--MethodInvocation,11987912031755475817045445--Literal
11987912031755475817045445--Literal,1198791203175547581704544591356--"true"
119879120317554758170--MethodInvocation,1198791203175547581707284--print
11987912031--IfStatement,1198791203171067--StatementExpression
1198791203171067--StatementExpression,119879120317106763545--MethodInvocation
119879120317106763545--MethodInvocation,11987912031710676354583424--System.out
119879120317106763545--MethodInvocation,11987912031710676354592471--Literal
11987912031710676354592471--Literal,1198791203171067635459247112581--"false"
119879120317106763545--MethodInvocation,11987912031710676354539137--print
